MAC_addr	MAC_vendor  	MAC_type
00:80:28	TRADPOST (HK) LTD  	misc
00:80:29	EAGLE TECHNOLOGY, INC.  	misc
00:80:2a	TEST SYSTEMS & SIMULATIONS INC  	misc
00:80:2b	INTEGRATED MARKETING CO  	misc
00:80:2c	THE SAGE GROUP PLC  	misc
00:80:2d	XYLOGICS INC  	misc
00:80:2e	CASTLE ROCK COMPUTING  	misc
00:80:2f	NATIONAL INSTRUMENTS CORP.  	misc
00:80:30	NEXUS ELECTRONICS  	misc
00:80:31	BASYS, CORP.  	misc
00:80:32	ACCESS CO., LTD.  	misc
00:80:33	EMS Aviation, Inc.  	misc
00:80:34	SMT GOUPIL  	misc
00:80:35	TECHNOLOGY WORKS, INC.  	misc
00:80:36	REFLEX MANUFACTURING SYSTEMS  	misc
00:80:37	Ericsson Group  	misc
00:80:38	DATA RESEARCH & APPLICATIONS  	misc
00:80:39	ALCATEL STC AUSTRALIA  	misc
00:80:3a	VARITYPER, INC.  	misc
00:80:3b	APT COMMUNICATIONS, INC.  	misc
00:80:3c	TVS ELECTRONICS LTD  	misc
00:80:3d	SURIGIKEN CO.,  LTD.  	misc
00:80:3e	SYNERNETICS  	misc
00:80:3f	TATUNG COMPANY  	misc
00:80:40	JOHN FLUKE MANUFACTURING CO.  	misc
00:80:41	VEB KOMBINAT ROBOTRON  	misc
00:80:42	Emerson Network Power  	misc
00:80:43	NETWORLD, INC.  	misc
00:80:44	SYSTECH COMPUTER CORP.  	misc
00:80:45	MATSUSHITA ELECTRIC IND. CO  	misc
00:80:46	Tattile SRL  	misc
00:80:47	IN-NET CORP.  	misc
00:80:48	COMPEX INCORPORATED  	misc
00:80:49	NISSIN ELECTRIC CO., LTD.  	misc
00:80:4a	PRO-LOG  	misc
00:80:4b	EAGLE TECHNOLOGIES PTY.LTD.  	misc
00:80:4c	CONTEC CO., LTD.  	misc
00:80:4d	CYCLONE MICROSYSTEMS, INC.  	misc
00:80:4e	APEX COMPUTER COMPANY  	misc
00:80:4f	DAIKIN INDUSTRIES, LTD.  	misc
00:80:50	ZIATECH CORPORATION  	misc
00:80:51	FIBERMUX  	misc
00:80:52	TECHNICALLY ELITE CONCEPTS  	misc
00:80:53	INTELLICOM, INC.  	misc
00:80:54	FRONTIER TECHNOLOGIES CORP.  	misc
00:80:55	FERMILAB  	misc
00:80:56	SPHINX ELEKTRONIK GMBH  	misc
00:80:57	ADSOFT, LTD.  	misc
00:80:58	PRINTER SYSTEMS CORPORATION  	misc
00:80:59	STANLEY ELECTRIC CO., LTD  	misc
00:80:5a	TULIP COMPUTERS INTERNAT'L B.V  	misc
00:80:5b	CONDOR SYSTEMS, INC.  	misc
00:80:5c	AGILIS CORPORATION  	misc
00:80:5d	CANSTAR  	misc
00:80:5e	LSI LOGIC CORPORATION  	misc
00:80:5f	Hewlett-Packard Company  	misc
00:80:60	NETWORK INTERFACE CORPORATION  	misc
00:80:61	LITTON SYSTEMS, INC.  	misc
00:80:62	INTERFACE  CO.  	misc
00:80:63	Hirschmann Automation and Control GmbH  	misc
00:80:64	WYSE TECHNOLOGY LLC  	misc
00:80:65	CYBERGRAPHIC SYSTEMS PTY LTD.  	misc
00:80:66	ARCOM CONTROL SYSTEMS, LTD.  	misc
00:80:67	SQUARE D COMPANY  	misc
00:80:68	YAMATECH SCIENTIFIC LTD.  	misc
00:80:69	COMPUTONE SYSTEMS  	misc
00:80:6a	ERI (EMPAC RESEARCH INC.)  	misc
00:80:6b	SCHMID TELECOMMUNICATION  	misc
00:80:6c	CEGELEC PROJECTS LTD  	misc
00:80:6d	CENTURY SYSTEMS CORP.  	misc
00:80:6e	NIPPON STEEL CORPORATION  	misc
00:80:6f	ONELAN LTD.  	misc
00:80:70	COMPUTADORAS MICRON  	misc
00:80:71	SAI TECHNOLOGY  	misc
00:80:72	MICROPLEX SYSTEMS LTD.  	misc
00:80:73	DWB ASSOCIATES  	misc
00:80:74	FISHER CONTROLS  	misc
00:80:75	PARSYTEC GMBH  	misc
00:80:76	MCNC  	misc
00:80:77	BROTHER INDUSTRIES, LTD.  	misc
00:80:78	PRACTICAL PERIPHERALS, INC.  	misc
00:80:79	MICROBUS DESIGNS LTD.  	misc
00:80:7a	AITECH SYSTEMS LTD.  	misc
00:80:7b	ARTEL COMMUNICATIONS CORP.  	misc
00:80:7c	FIBERCOM, INC.  	misc
00:80:7d	EQUINOX SYSTEMS INC.  	misc
00:80:7e	SOUTHERN PACIFIC LTD.  	misc
00:80:7f	DY-4 INCORPORATED  	misc
00:80:80	DATAMEDIA CORPORATION  	misc
00:80:81	KENDALL SQUARE RESEARCH CORP.  	misc
00:80:82	PEP MODULAR COMPUTERS GMBH  	misc
00:80:83	AMDAHL  	misc
00:80:84	THE CLOUD INC.  	misc
00:80:85	H-THREE SYSTEMS CORPORATION  	misc
00:80:86	COMPUTER GENERATION INC.  	misc
00:80:87	OKI ELECTRIC INDUSTRY CO., LTD  	misc
00:80:88	VICTOR COMPANY OF JAPAN, LTD.  	misc
00:80:89	TECNETICS (PTY) LTD.  	misc
00:80:8a	SUMMIT MICROSYSTEMS CORP.  	misc
00:80:8b	DACOLL LIMITED  	misc
00:80:8c	NetScout Systems, Inc.  	misc
00:80:8d	WESTCOAST TECHNOLOGY B.V.  	misc
00:80:8e	RADSTONE TECHNOLOGY  	misc
00:80:8f	C. ITOH ELECTRONICS, INC.  	misc
00:80:90	MICROTEK INTERNATIONAL, INC.  	misc
00:80:91	TOKYO ELECTRIC CO.,LTD  	misc
00:80:92	Silex Technology, Inc.  	misc
00:80:93	XYRON CORPORATION  	misc
00:80:94	ALFA LAVAL AUTOMATION AB  	misc
00:80:95	BASIC MERTON HANDELSGES.M.B.H.  	misc
00:80:96	HUMAN DESIGNED SYSTEMS, INC.  	misc
00:80:97	CENTRALP AUTOMATISMES  	misc
00:80:98	TDK CORPORATION  	misc
00:80:99	Eaton Industries GmbH  	misc
00:80:9a	NOVUS NETWORKS LTD  	misc
00:80:9b	JUSTSYSTEM CORPORATION  	misc
00:80:9c	LUXCOM, INC.  	misc
00:80:9d	Commscraft Ltd.  	misc
00:80:9e	DATUS GMBH  	misc
00:80:9f	ALCATEL BUSINESS SYSTEMS  	misc
00:80:a0	EDISA HEWLETT PACKARD S/A  	misc
00:80:a1	MICROTEST, INC.  	misc
00:80:a2	CREATIVE ELECTRONIC SYSTEMS  	misc
00:80:a3	Lantronix  	misc
00:80:a4	LIBERTY ELECTRONICS  	misc
00:80:a5	SPEED INTERNATIONAL  	misc
00:80:a6	REPUBLIC TECHNOLOGY, INC.  	misc
00:80:a7	Honeywell International Inc  	misc
00:80:a8	VITACOM CORPORATION  	misc
00:80:a9	CLEARPOINT RESEARCH  	misc
00:80:aa	MAXPEED  	misc
00:80:ab	DUKANE NETWORK INTEGRATION  	misc
00:80:ac	IMLOGIX, DIVISION OF GENESYS  	misc
00:80:ad	CNET TECHNOLOGY, INC.  	misc
00:80:ae	HUGHES NETWORK SYSTEMS  	misc
00:80:af	ALLUMER CO., LTD.  	misc
00:80:b0	ADVANCED INFORMATION  	misc
00:80:b1	SOFTCOM A/S  	misc
00:80:b2	NETWORK EQUIPMENT TECHNOLOGIES  	misc
00:80:b3	AVAL DATA CORPORATION  	misc
00:80:b4	SOPHIA SYSTEMS  	misc
00:80:b5	UNITED NETWORKS INC.  	misc
00:80:b6	THEMIS COMPUTER  	misc
00:80:b7	STELLAR COMPUTER  	misc
00:80:b8	B.U.G. MORISEIKI, INCORPORATED  	misc
00:80:b9	ARCHE TECHNOLIGIES INC.  	misc
00:80:ba	SPECIALIX (ASIA) PTE, LTD  	misc
00:80:bb	HUGHES LAN SYSTEMS  	misc
00:80:bc	HITACHI ENGINEERING CO., LTD  	misc
00:80:bd	THE FURUKAWA ELECTRIC CO., LTD  	misc
00:80:be	ARIES RESEARCH  	misc
00:80:bf	TAKAOKA ELECTRIC MFG. CO. LTD.  	misc
00:80:c0	PENRIL DATACOMM  	misc
00:80:c1	LANEX CORPORATION  	misc
00:80:c2	IEEE 802.1 COMMITTEE  	misc
00:80:c3	BICC INFORMATION SYSTEMS & SVC  	misc
00:80:c4	DOCUMENT TECHNOLOGIES, INC.  	misc
00:80:c5	NOVELLCO DE MEXICO  	misc
00:80:c6	NATIONAL DATACOMM CORPORATION  	misc
00:80:c7	XIRCOM  	misc
00:80:c8	D-LINK SYSTEMS, INC.  	misc
00:80:c9	ALBERTA MICROELECTRONIC CENTRE  	misc
00:80:ca	NETCOM RESEARCH INCORPORATED  	misc
00:80:cb	FALCO DATA PRODUCTS  	misc
00:80:cc	MICROWAVE BYPASS SYSTEMS  	misc
00:80:cd	MICRONICS COMPUTER, INC.  	misc
00:80:ce	BROADCAST TELEVISION SYSTEMS  	misc
00:80:cf	EMBEDDED PERFORMANCE INC.  	misc
00:80:d0	COMPUTER PERIPHERALS, INC.  	misc
00:80:d1	KIMTRON CORPORATION  	misc
00:80:d2	SHINNIHONDENKO CO., LTD.  	misc
00:80:d3	SHIVA CORP.  	misc
00:80:d4	CHASE RESEARCH LTD.  	misc
00:80:d5	CADRE TECHNOLOGIES  	misc
00:80:d6	NUVOTECH, INC.  	misc
00:80:d7	Fantum Engineering  	misc
00:80:d8	NETWORK PERIPHERALS INC.  	misc
00:80:d9	EMK Elektronik GmbH & Co. KG  	misc
00:80:da	Bruel & Kjaer Sound & Vibration Measurement A/S  	misc
00:80:db	GRAPHON CORPORATION  	misc
00:80:dc	PICKER INTERNATIONAL  	misc
00:80:dd	GMX INC/GIMIX  	misc
00:80:de	GIPSI S.A.  	misc
00:80:df	ADC CODENOLL TECHNOLOGY CORP.  	misc
00:80:e0	XTP SYSTEMS, INC.  	misc
00:80:e1	STMICROELECTRONICS  	misc
00:80:e2	T.D.I. CO., LTD.  	misc
00:80:e3	CORAL NETWORK CORPORATION  	misc
00:80:e4	NORTHWEST DIGITAL SYSTEMS, INC  	misc
00:80:e5	NetApp, Inc  	misc
00:80:e6	PEER NETWORKS, INC.  	misc
00:80:e7	LYNWOOD SCIENTIFIC DEV. LTD.  	misc
00:80:e8	CUMULUS CORPORATIION  	misc
00:80:e9	Madge Ltd.  	misc
00:80:ea	ADVA Optical Networking Ltd.  	misc
00:80:eb	COMPCONTROL B.V.  	misc
00:80:ec	SUPERCOMPUTING SOLUTIONS, INC.  	misc
00:80:ed	IQ TECHNOLOGIES, INC.  	misc
00:80:ee	THOMSON CSF  	misc
00:80:ef	RATIONAL  	misc
00:80:f0	Panasonic Communications Co., Ltd.  	misc
00:80:f1	OPUS SYSTEMS  	misc
00:80:f2	RAYCOM SYSTEMS INC  	misc
00:80:f3	SUN ELECTRONICS CORP.  	misc
00:80:f4	TELEMECANIQUE ELECTRIQUE  	misc
00:80:f5	Quantel Ltd  	misc
00:80:f6	SYNERGY MICROSYSTEMS  	misc
00:80:f7	ZENITH ELECTRONICS  	misc
00:80:f8	MIZAR, INC.  	misc
00:80:f9	HEURIKON CORPORATION  	misc
00:80:fa	RWT GMBH  	misc
00:80:fb	BVM LIMITED  	misc
00:80:fc	AVATAR CORPORATION  	misc
00:80:fd	EXSCEED CORPRATION  	misc
00:80:fe	AZURE TECHNOLOGIES, INC.  	misc
00:80:ff	SOC. DE TELEINFORMATIQUE RTC  	misc
00:86:a0	PRIVATE  	misc
00:88:65	Apple  	misc
00:8b:43	RFTECH  	misc
00:8c:10	Black Box Corp.  	misc
00:8c:54	ADB Broadband Italia  	misc
00:8c:fa	Inventec Corporation  	misc
00:8d:4e	CJSC NII STT  	misc
00:8d:da	Link One Co., Ltd.  	misc
00:8e:f2	NETGEAR INC.,  	misc
00:90:00	DIAMOND MULTIMEDIA  	misc
00:90:01	NISHIMU ELECTRONICS INDUSTRIES CO., LTD.  	misc
00:90:02	ALLGON AB  	misc
00:90:03	APLIO  	misc
00:90:04	3COM EUROPE LTD.  	misc
00:90:05	PROTECH SYSTEMS CO., LTD.  	misc
00:90:06	HAMAMATSU PHOTONICS K.K.  	misc
00:90:07	DOMEX TECHNOLOGY CORP.  	misc
00:90:08	HanA Systems Inc.  	misc
00:90:09	I Controls, Inc.  	misc
00:90:0a	PROTON ELECTRONIC INDUSTRIAL CO., LTD.  	misc
00:90:0b	LANNER ELECTRONICS, INC.  	misc
00:90:0c	CISCO SYSTEMS, INC.  	misc
00:90:0d	Overland Storage Inc.  	misc
00:90:0e	HANDLINK TECHNOLOGIES, INC.  	misc
00:90:0f	KAWASAKI HEAVY INDUSTRIES, LTD  	misc
00:90:10	SIMULATION LABORATORIES, INC.  	misc
00:90:11	WAVTrace, Inc.  	misc
00:90:12	GLOBESPAN SEMICONDUCTOR, INC.  	misc
00:90:13	SAMSAN CORP.  	misc
00:90:14	ROTORK INSTRUMENTS, LTD.  	misc
00:90:15	CENTIGRAM COMMUNICATIONS CORP.  	misc
00:90:16	ZAC  	misc
00:90:17	Zypcom, Inc  	misc
00:90:18	ITO ELECTRIC INDUSTRY CO, LTD.  	misc
00:90:19	HERMES ELECTRONICS CO., LTD.  	misc
00:90:1a	UNISPHERE SOLUTIONS  	misc
00:90:1b	DIGITAL CONTROLS  	misc
00:90:1c	mps Software Gmbh  	misc
00:90:1d	PEC (NZ) LTD.  	misc
00:90:1e	Selesta Ingegneria S.p.A.  	misc
00:90:1f	ADTEC PRODUCTIONS, INC.  	misc
00:90:20	PHILIPS ANALYTICAL X-RAY B.V.  	misc
00:90:21	CISCO SYSTEMS, INC.  	misc
00:90:22	IVEX  	misc
00:90:23	ZILOG INC.  	misc
00:90:24	PIPELINKS, INC.  	misc
00:90:25	BAE Systems Australia (Electronic Systems) Pty Ltd  	misc
00:90:26	ADVANCED SWITCHING COMMUNICATIONS, INC.  	misc
00:90:27	INTEL CORPORATION  	misc
00:90:28	NIPPON SIGNAL CO., LTD.  	misc
00:90:29	CRYPTO AG  	misc
00:90:2a	COMMUNICATION DEVICES, INC.  	misc
00:90:2b	CISCO SYSTEMS, INC.  	misc
00:90:2c	DATA & CONTROL EQUIPMENT LTD.  	misc
00:90:2d	DATA ELECTRONICS (AUST.) PTY, LTD.  	misc
00:90:2e	NAMCO LIMITED  	misc
00:90:2f	NETCORE SYSTEMS, INC.  	misc
00:90:30	HONEYWELL-DATING  	misc
00:90:31	MYSTICOM, LTD.  	misc
00:90:32	PELCOMBE GROUP LTD.  	misc
00:90:33	INNOVAPHONE AG  	misc
00:90:34	IMAGIC, INC.  	misc
00:90:35	ALPHA TELECOM, INC.  	misc
00:90:36	ens, inc.  	misc
00:90:37	ACUCOMM, INC.  	misc
00:90:38	FOUNTAIN TECHNOLOGIES, INC.  	misc
00:90:39	SHASTA NETWORKS  	misc
00:90:3a	NIHON MEDIA TOOL INC.  	misc
00:90:3b	TriEMS Research Lab, Inc.  	misc
00:90:3c	ATLANTIC NETWORK SYSTEMS  	misc
00:90:3d	BIOPAC SYSTEMS, INC.  	misc
00:90:3e	N.V. PHILIPS INDUSTRIAL ACTIVITIES  	misc
00:90:3f	AZTEC RADIOMEDIA  	misc
00:90:40	Siemens Network Convergence LLC  	misc
00:90:41	APPLIED DIGITAL ACCESS  	misc
00:90:42	ECCS, Inc.  	misc
00:90:43	Tattile SRL  	misc
00:90:44	ASSURED DIGITAL, INC.  	misc
00:90:45	Marconi Communications  	misc
00:90:46	DEXDYNE, LTD.  	misc
00:90:47	GIGA FAST E. LTD.  	misc
00:90:48	ZEAL CORPORATION  	misc
00:90:49	ENTRIDIA CORPORATION  	misc
00:90:4a	CONCUR SYSTEM TECHNOLOGIES  	misc
00:90:4b	GemTek Technology Co., Ltd.  	misc
00:90:4c	EPIGRAM, INC.  	misc
00:90:4d	SPEC S.A.  	misc
00:90:4e	DELEM BV  	misc
00:90:4f	ABB POWER T&D COMPANY, INC.  	misc
00:90:50	TELESTE OY  	misc
00:90:51	ULTIMATE TECHNOLOGY CORP.  	misc
00:90:52	SELCOM ELETTRONICA S.R.L.  	misc
00:90:53	DAEWOO ELECTRONICS CO., LTD.  	misc
00:90:54	INNOVATIVE SEMICONDUCTORS, INC  	misc
00:90:55	PARKER HANNIFIN CORPORATION COMPUMOTOR DIVISION  	misc
00:90:56	TELESTREAM, INC.  	misc
00:90:57	AANetcom, Inc.  	misc
00:90:58	Ultra Electronics Ltd., Command and Control Systems  	misc
00:90:59	TELECOM DEVICE K.K.  	misc
00:90:5a	DEARBORN GROUP, INC.  	misc
00:90:5b	RAYMOND AND LAE ENGINEERING  	misc
00:90:5c	EDMI  	misc
00:90:5d	NETCOM SICHERHEITSTECHNIK GmbH  	misc
00:90:5e	RAULAND-BORG CORPORATION  	misc
00:90:5f	CISCO SYSTEMS, INC.  	misc
00:90:60	SYSTEM CREATE CORP.  	misc
00:90:61	PACIFIC RESEARCH & ENGINEERING CORPORATION  	misc
00:90:62	ICP VORTEX COMPUTERSYSTEME GmbH  	misc
00:90:63	COHERENT COMMUNICATIONS SYSTEMS CORPORATION  	misc
00:90:64	Thomson Inc.  	misc
00:90:65	FINISAR CORPORATION  	misc
00:90:66	Troika Networks, Inc.  	misc
00:90:67	WalkAbout Computers, Inc.  	misc
00:90:68	DVT CORP.  	misc
00:90:69	JUNIPER NETWORKS, INC.  	misc
00:90:6a	TURNSTONE SYSTEMS, INC.  	misc
00:90:6b	APPLIED RESOURCES, INC.  	misc
00:90:6c	Sartorius Hamburg GmbH  	misc
00:90:6d	CISCO SYSTEMS, INC.  	misc
00:90:6e	PRAXON, INC.  	misc
00:90:6f	CISCO SYSTEMS, INC.  	misc
00:90:70	NEO NETWORKS, INC.  	misc
00:90:71	Applied Innovation Inc.  	misc
00:90:72	SIMRAD AS  	misc
00:90:73	GAIO TECHNOLOGY  	misc
00:90:74	ARGON NETWORKS, INC.  	misc
00:90:75	NEC DO BRASIL S.A.  	misc
00:90:76	FMT AIRCRAFT GATE SUPPORT SYSTEMS AB  	misc
00:90:77	ADVANCED FIBRE COMMUNICATIONS  	misc
00:90:78	MER TELEMANAGEMENT SOLUTIONS, LTD.  	misc
00:90:79	ClearOne, Inc.  	misc
00:90:7a	Spectralink, Inc  	misc
00:90:7b	E-TECH, INC.  	misc
00:90:7c	DIGITALCAST, INC.  	misc
00:90:7d	Lake Communications  	misc
00:90:7e	VETRONIX CORP.  	misc
00:90:7f	WatchGuard Technologies, Inc.  	misc
00:90:80	NOT LIMITED, INC.  	misc
00:90:81	ALOHA NETWORKS, INC.  	misc
00:90:82	FORCE INSTITUTE  	misc
00:90:83	TURBO COMMUNICATION, INC.  	misc
00:90:84	ATECH SYSTEM  	misc
00:90:85	GOLDEN ENTERPRISES, INC.  	misc
00:90:86	CISCO SYSTEMS, INC.  	misc
00:90:87	ITIS  	misc
00:90:88	BAXALL SECURITY LTD.  	misc
00:90:89	SOFTCOM MICROSYSTEMS, INC.  	misc
00:90:8a	BAYLY COMMUNICATIONS, INC.  	misc
00:90:8b	Tattile SRL  	misc
00:90:8c	ETREND ELECTRONICS, INC.  	misc
00:90:8d	VICKERS ELECTRONICS SYSTEMS  	misc
00:90:8e	Nortel Networks Broadband Access  	misc
00:90:8f	AUDIO CODES LTD.  	misc
00:90:90	I-BUS  	misc
00:90:91	DigitalScape, Inc.  	misc
00:90:92	CISCO SYSTEMS, INC.  	misc
00:90:93	NANAO CORPORATION  	misc
00:90:94	OSPREY TECHNOLOGIES, INC.  	misc
00:90:95	UNIVERSAL AVIONICS  	misc
00:90:96	ASKEY COMPUTER CORP.  	misc
00:90:97	Sycamore Networks  	misc
00:90:98	SBC DESIGNS, INC.  	misc
00:90:99	ALLIED TELESIS, K.K.  	misc
00:90:9a	ONE WORLD SYSTEMS, INC.  	misc
00:90:9b	MARKEM-IMAJE  	misc
00:90:9c	ARRIS Group, Inc.  	misc
00:90:9d	NovaTech Process Solutions, LLC  	misc
00:90:9e	Critical IO, LLC  	misc
00:90:9f	DIGI-DATA CORPORATION  	misc
00:90:a0	8X8 INC.  	misc
00:90:a1	Flying Pig Systems/High End Systems Inc.  	misc
00:90:a2	CYBERTAN TECHNOLOGY, INC.  	misc
00:90:a3	Corecess Inc.  	misc
00:90:a4	ALTIGA NETWORKS  	misc
00:90:a5	SPECTRA LOGIC  	misc
00:90:a6	CISCO SYSTEMS, INC.  	misc
00:90:a7	CLIENTEC CORPORATION  	misc
00:90:a8	NineTiles Networks, Ltd.  	misc
00:90:a9	WESTERN DIGITAL  	misc
00:90:aa	INDIGO ACTIVE VISION SYSTEMS LIMITED  	misc
00:90:ab	CISCO SYSTEMS, INC.  	misc
00:90:ac	OPTIVISION, INC.  	misc
00:90:ad	ASPECT ELECTRONICS, INC.  	misc
00:90:ae	ITALTEL S.p.A.  	misc
00:90:af	J. MORITA MFG. CORP.  	misc
00:90:b0	VADEM  	misc
00:90:b1	CISCO SYSTEMS, INC.  	misc
00:90:b2	AVICI SYSTEMS INC.  	misc
00:90:b3	AGRANAT SYSTEMS  	misc
00:90:b4	WILLOWBROOK TECHNOLOGIES  	misc
00:90:b5	NIKON CORPORATION  	misc
00:90:b6	FIBEX SYSTEMS  	misc
00:90:b7	DIGITAL LIGHTWAVE, INC.  	misc
00:90:b8	ROHDE & SCHWARZ GMBH & CO. KG  	misc
00:90:b9	BERAN INSTRUMENTS LTD.  	misc
00:90:ba	VALID NETWORKS, INC.  	misc
00:90:bb	TAINET COMMUNICATION SYSTEM Corp.  	misc
00:90:bc	TELEMANN CO., LTD.  	misc
00:90:bd	OMNIA COMMUNICATIONS, INC.  	misc
00:90:be	IBC/INTEGRATED BUSINESS COMPUTERS  	misc
00:90:bf	CISCO SYSTEMS, INC.  	misc
00:90:c0	K.J. LAW ENGINEERS, INC.  	misc
00:90:c1	Peco II, Inc.  	misc
00:90:c2	JK microsystems, Inc.  	misc
00:90:c3	TOPIC SEMICONDUCTOR CORP.  	misc
00:90:c4	JAVELIN SYSTEMS, INC.  	misc
00:90:c5	INTERNET MAGIC, INC.  	misc
00:90:c6	OPTIM SYSTEMS, INC.  	misc
00:90:c7	ICOM INC.  	misc
00:90:c8	WAVERIDER COMMUNICATIONS (CANADA) INC.  	misc
00:90:c9	DPAC Technologies  	misc
00:90:ca	ACCORD VIDEO TELECOMMUNICATIONS, LTD.  	misc
00:90:cb	Wireless OnLine, Inc.  	misc
00:90:cc	Planex Communications  	misc
00:90:cd	ENT-EMPRESA NACIONAL DE TELECOMMUNICACOES, S.A.  	misc
00:90:ce	TETRA GmbH  	misc
00:90:cf	NORTEL  	misc
00:90:d0	Thomson Telecom Belgium  	misc
00:90:d1	LEICHU ENTERPRISE CO., LTD.  	misc
00:90:d2	ARTEL VIDEO SYSTEMS  	misc
00:90:d3	GIESECKE & DEVRIENT GmbH  	misc
00:90:d4	BindView Development Corp.  	misc
00:90:d5	EUPHONIX, INC.  	misc
00:90:d6	CRYSTAL GROUP  	misc
00:90:d7	NetBoost Corp.  	misc
00:90:d8	WHITECROSS SYSTEMS  	misc
00:90:d9	CISCO SYSTEMS, INC.  	misc
00:90:da	DYNARC, INC.  	misc
00:90:db	NEXT LEVEL COMMUNICATIONS  	misc
00:90:dc	TECO INFORMATION SYSTEMS  	misc
00:90:dd	MIHARU COMMUNICATIONS Inc  	misc
00:90:de	CARDKEY SYSTEMS, INC.  	misc
00:90:df	MITSUBISHI CHEMICAL AMERICA, INC.  	misc
00:90:e0	SYSTRAN CORP.  	misc
00:90:e1	TELENA S.P.A.  	misc
00:90:e2	DISTRIBUTED PROCESSING TECHNOLOGY  	misc
00:90:e3	AVEX ELECTRONICS INC.  	misc
00:90:e4	NEC AMERICA, INC.  	misc
00:90:e5	TEKNEMA, INC.  	misc
00:90:e6	ALi Corporation  	misc
00:90:e7	HORSCH ELEKTRONIK AG  	misc
00:90:e8	MOXA TECHNOLOGIES CORP., LTD.  	misc
00:90:e9	JANZ COMPUTER AG  	misc
00:90:ea	ALPHA TECHNOLOGIES, INC.  	misc
00:90:eb	SENTRY TELECOM SYSTEMS  	misc
00:90:ec	PYRESCOM  	misc
00:90:ed	CENTRAL SYSTEM RESEARCH CO., LTD.  	misc
00:90:ee	PERSONAL COMMUNICATIONS TECHNOLOGIES  	misc
00:90:ef	INTEGRIX, INC.  	misc
00:90:f0	Harmonic Video Systems Ltd.  	misc
00:90:f1	DOT HILL SYSTEMS CORPORATION  	misc
00:90:f2	CISCO SYSTEMS, INC.  	misc
00:90:f3	ASPECT COMMUNICATIONS  	misc
00:90:f4	LIGHTNING INSTRUMENTATION  	misc
00:90:f5	CLEVO CO.  	misc
00:90:f6	ESCALATE NETWORKS, INC.  	misc
00:90:f7	NBASE COMMUNICATIONS LTD.  	misc
00:90:f8	MEDIATRIX TELECOM  	misc
00:90:f9	LEITCH  	misc
00:90:fa	Emulex Corporation  	misc
00:90:fb	PORTWELL, INC.  	misc
00:90:fc	NETWORK COMPUTING DEVICES  	misc
00:90:fd	CopperCom, Inc.  	misc
00:90:fe	ELECOM CO., LTD.  (LANEED DIV.)  	misc
00:90:ff	TELLUS TECHNOLOGY INC.  	misc
00:91:d6	Crystal Group, Inc.  	misc
00:91:fa	Synapse Product Development  	misc
00:92:fa	SHENZHEN WISKY TECHNOLOGY CO.,LTD  	misc
00:93:63	Uni-Link Technology Co., Ltd.  	misc
00:95:69	LSD Science and Technology Co.,Ltd.  	misc
00:97:ff	Heimann Sensor GmbH  	misc
00:9c:02	Hewlett-Packard Company  	misc
00:9d:8e	CARDIAC RECORDERS, INC.  	misc
00:a0:00	CENTILLION NETWORKS, INC.  	misc
00:a0:01	DRS Signal Solutions  	misc
00:a0:02	LEEDS & NORTHRUP AUSTRALIA PTY LTD  	misc
00:a0:03	Siemens Switzerland Ltd., I B T HVP  	misc
00:a0:04	NETPOWER, INC.  	misc
00:a0:05	DANIEL INSTRUMENTS, LTD.  	misc
00:a0:06	IMAGE DATA PROCESSING SYSTEM GROUP  	misc
00:a0:07	APEXX TECHNOLOGY, INC.  	misc
00:a0:08	NETCORP  	misc
00:a0:09	WHITETREE NETWORK  	misc
00:a0:0a	Airspan  	misc
00:a0:0b	COMPUTEX CO., LTD.  	misc
00:a0:0c	KINGMAX TECHNOLOGY, INC.  	misc
00:a0:0d	THE PANDA PROJECT  	misc
00:a0:0e	VISUAL NETWORKS, INC.  	misc
00:a0:0f	Broadband Technologies  	misc
00:a0:10	SYSLOGIC DATENTECHNIK AG  	misc
00:a0:11	MUTOH INDUSTRIES LTD.  	misc
00:a0:12	Telco Systems, Inc.  	misc
00:a0:13	TELTREND LTD.  	misc
00:a0:14	CSIR  	misc
00:a0:15	WYLE  	misc
00:a0:16	MICROPOLIS CORP.  	misc
00:a0:17	J B M CORPORATION  	misc
00:a0:18	CREATIVE CONTROLLERS, INC.  	misc
00:a0:19	NEBULA CONSULTANTS, INC.  	misc
00:a0:1a	BINAR ELEKTRONIK AB  	misc
00:a0:1b	PREMISYS COMMUNICATIONS, INC.  	misc
00:a0:1c	NASCENT NETWORKS CORPORATION  	misc
00:a0:1d	SIXNET  	misc
00:a0:1e	EST CORPORATION  	misc
00:a0:1f	TRICORD SYSTEMS, INC.  	misc
00:a0:20	CITICORP/TTI  	misc
00:a0:21	General Dynamics  	misc
00:a0:22	CENTRE FOR DEVELOPMENT OF ADVANCED COMPUTING  	misc
00:a0:23	APPLIED CREATIVE TECHNOLOGY, INC.  	misc
00:a0:24	3COM CORPORATION  	misc
00:a0:25	REDCOM LABS INC.  	misc
00:a0:26	TELDAT, S.A.  	misc
00:a0:27	FIREPOWER SYSTEMS, INC.  	misc
00:a0:28	CONNER PERIPHERALS  	misc
00:a0:29	COULTER CORPORATION  	misc
00:a0:2a	TRANCELL SYSTEMS  	misc
00:a0:2b	TRANSITIONS RESEARCH CORP.  	misc
00:a0:2c	interWAVE Communications  	misc
00:a0:2d	1394 Trade Association  	misc
